,release_date,danceability,energy,loudness,acousticness,instrumentalness,valence,rock,pop,dance pop,classic rock,classical,rap,hip hop,modern rock,mellow gold,album rock,permanent wave,pop rap
38079,1991,0.585,0.611,-11.01,0.7829999999999999,0.00015,0.7440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6136,2009,0.495,0.845,-4.236000000000001,0.143,1.09e-05,0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25766,2019,0.79,0.44,-9.692,0.127,0.0,0.5660000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42943,2015,0.461,0.966,-6.329,1.14e-05,2.02e-06,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,2019,0.63,0.4589999999999999,-8.253,0.583,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37984,2014,0.353,0.785,-5.975,0.0157,0.0373,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19670,2014,0.627,0.752,-6.438,0.0412,1.7100000000000002e-05,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25695,2019,0.773,0.509,-9.85,0.351,0.0,0.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27389,2013,0.238,0.254,-13.032,0.672,0.00117,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27259,2019,0.807,0.465,-10.325,0.813,0.000617,0.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8623,2018,0.512,0.217,-17.146,0.5379999999999999,0.00056,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3940,2018,0.7040000000000001,0.253,-12.905,0.8959999999999999,0.0013,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19626,2003,0.461,0.728,-5.013999999999999,0.0153,3.48e-05,0.2769999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3935,2021,0.341,0.907,-6.539,4.71e-05,2.82e-06,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6039,1987,0.284,0.995,-8.842,0.0002089999999999,0.201,0.109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37956,2018,0.266,0.316,-9.594,0.92,0.000703,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6012,2021,0.7440000000000001,0.726,-8.385,0.225,2.07e-05,0.6559999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2828,2006,0.655,0.287,-13.273,0.2769999999999999,0.000188,0.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8648,1982,0.67,0.556,-7.837000000000001,0.386,0.00028,0.892,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3999,2020,0.575,0.653,-9.006,0.3339999999999999,0.0,0.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24901,2020,0.915,0.647,-5.586,0.126,0.0,0.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30070,2019,0.374,0.415,-12.693,0.763,0.469,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11180,2018,0.7390000000000001,0.385,-10.2,0.667,0.0,0.1989999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30001,2019,0.7959999999999999,0.57,-8.054,0.0137,0.0,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8114,2016,0.595,0.584,-8.607000000000001,0.0261,1.52e-05,0.1889999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38048,2018,0.491,0.493,-9.183,0.0338,0.552,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16189,2021,0.919,0.767,-2.893,0.247,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35227,2014,0.6679999999999999,0.105,-15.886,0.962,0.0263,0.1889999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42679,2012,0.327,0.7959999999999999,-5.466,0.0309,0.0278,0.0761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6053,2020,0.529,0.82,-4.485,0.0049,0.0089,0.0378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19644,2014,0.562,0.5710000000000001,-7.81,0.0037,1.17e-05,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19638,1982,0.531,0.0411,-19.976,0.911,0.0,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10249,2009,0.414,0.968,-5.222,0.208,0.356,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42894,2015,0.441,0.7090000000000001,-3.91,0.084,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27338,2016,0.362,0.928,-5.015,0.00106,0.184,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11150,2017,0.416,0.995,-2.527,0.000373,0.00163,0.0959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29940,2020,0.61,0.987,-0.1639999999999999,0.0144,8.75e-05,0.0563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11133,2013,0.915,0.627,-7.318,0.0272,0.0,0.769,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
42899,2018,0.6890000000000001,0.777,-5.465,0.289,0.0,0.492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35192,2021,0.588,0.856,-5.242000000000001,0.0008179999999999,0.0739,0.635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35429,2020,0.682,0.606,-8.672,0.315,0.0,0.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19565,2019,0.422,0.371,-11.609000000000002,0.349,5.81e-06,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6192,2019,0.5589999999999999,0.866,-5.044,0.186,0.00657,0.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35074,2020,0.441,0.631,-7.539,0.291,8.57e-05,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29644,2018,0.413,0.8370000000000001,-3.932,0.0030399999999999,0.00286,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4079,2008,0.596,0.809,-7.95,0.000914,0.139,0.4679999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35051,1986,0.371,0.758,-12.07,0.151,0.0301,0.46,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
35460,1982,0.596,0.476,-10.153,0.417,0.0,0.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27416,2021,0.547,0.863,-6.709,0.187,0.525,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2938,1987,0.509,0.97,-6.732,0.00951,0.000234,0.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17530,2012,0.24,0.397,-10.988,0.845,0.462,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2739,2020,0.628,0.852,-5.426,0.0139,0.0,0.672,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
8607,2021,0.762,0.477,-12.254,0.36,0.0,0.0707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,2008,0.376,0.34,-10.714,0.106,0.0297,0.532,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
33170,2017,0.368,0.517,-9.016,0.0234,7.609999999999999e-05,0.0725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26404,2014,0.818,0.484,-7.734,0.0313,0.0,0.7340000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20375,1994,0.481,0.557,-8.818,0.0102,0.00659,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5932,2001,0.55,0.575,-10.833,0.0666,0.304,0.0536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26575,2021,0.455,0.983,-4.65,0.000669,1.18e-05,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15200,1993,0.409,0.8140000000000001,-6.284,4.01e-05,0.000331,0.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30499,1997,0.33,0.0969999999999999,-21.895,0.91,6.47e-05,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7199,2018,0.159,0.0894,-20.277,0.989,0.0149,0.184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44712,2021,0.705,0.758,-6.174,0.179,0.0,0.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22967,2012,0.624,0.509,-8.039,0.0565,4.07e-06,0.623,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6622,2014,0.497,0.813,-4.511,0.00955,3.11e-06,0.2319999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8566,2017,0.732,0.7829999999999999,-8.521,0.828,3.4899999999999995e-05,0.7440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20380,2012,0.428,0.995,-3.229,0.00018,0.129,0.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30758,2020,0.652,0.352,-10.719,0.408,0.00205,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28494,2010,0.705,0.755,-4.182,0.00451,0.0,0.374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13259,2016,0.4379999999999999,0.799,-3.41,0.000654,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14278,2009,0.348,0.259,-8.683,0.942,7.01e-06,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10268,2015,0.594,0.607,-8.411,0.5489999999999999,2.34e-06,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42188,2011,0.55,0.246,-10.307,0.794,3.9e-06,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9925,2020,0.471,0.925,-2.966,0.0527,0.0843,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14045,2015,0.607,0.954,-4.803,0.086,1.14e-05,0.8109999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30107,2007,0.595,0.305,-12.669,0.828,9.28e-05,0.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42111,2000,0.4679999999999999,0.222,-17.291,0.752,0.0003509999999999,0.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4830,2020,0.7609999999999999,0.664,-8.228,0.242,2.75e-06,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30828,2019,0.512,0.583,-5.73,0.186,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12259,2020,0.852,0.508,-11.035,0.00546,2.9100000000000003e-05,0.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20309,2007,0.418,0.0731,-20.28,0.925,0.262,0.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30799,2020,0.773,0.62,-5.98,0.5539999999999999,0.0,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30887,2018,0.835,0.8270000000000001,-6.831,0.0108,0.000245,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32382,2015,0.474,0.18,-11.459,0.742,0.425,0.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7462,2018,0.416,0.991,-4.76,0.00667,0.000118,0.14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5154,2008,0.451,0.737,-7.797000000000001,0.077,1.2e-06,0.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24152,2016,0.648,0.562,-4.221,0.115,3.09e-05,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40698,2021,0.575,0.904,-3.5010000000000003,0.00141,0.0002089999999999,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14092,2016,0.523,0.861,-5.771,0.0205,0.126,0.0946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22668,2020,0.738,0.583,-4.526,0.396,0.0,0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28473,1996,0.664,0.8,-3.743,0.00283,0.000403,0.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26631,2017,0.612,0.46,-10.593,0.526,0.00582,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20295,2021,0.37,0.985,-3.907,8.58e-05,3.73e-06,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18355,2019,0.487,0.6,-8.526,0.0531,2.6e-05,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14931,2018,0.748,0.5660000000000001,-6.854,0.192,0.0,0.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32917,2017,0.437,0.452,-7.291,0.00953,0.000319,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6986,2017,0.33,0.6659999999999999,-5.645,0.346,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19462,2020,0.743,0.639,-11.615,0.0441,0.481,0.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8381,2011,0.545,0.866,-4.515,0.013,0.0,0.288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28247,2003,0.492,0.89,-5.322,0.35,0.00395,0.7190000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23041,2013,0.292,0.318,-11.792,0.68,0.00796,0.1369999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13084,2011,0.5770000000000001,0.947,-10.765999999999998,0.0035,0.0983,0.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30265,2018,0.392,0.938,-1.761,0.00214,5.429999999999999e-05,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2008,0.536,0.7020000000000001,-7.193,0.000875,0.000866,0.3989999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9840,2019,0.615,0.82,-4.5,0.0529,0.000118,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,2016,0.372,0.35,-9.635,0.779,0.387,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12977,2019,0.491,0.918,-2.907,6.809999999999999e-05,0.00594,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27876,2021,0.605,0.653,-6.297000000000001,0.57,0.0,0.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18487,2018,0.606,0.823,-5.901,0.1159999999999999,0.0,0.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12552,2020,0.638,0.736,-5.947,0.0288,0.0,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19455,2009,0.67,0.912,-5.861000000000001,0.0867,0.54,0.579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27887,2021,0.5920000000000001,0.718,-5.224,0.00278,0.564,0.0363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32859,2020,0.649,0.5489999999999999,-6.022,0.79,0.0,0.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15103,2021,0.794,0.7020000000000001,-4.763999999999999,0.00557,0.0,0.621,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27883,2016,0.797,0.76,-5.415,0.303,0.0,0.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40256,2016,0.465,0.636,-8.81,0.273,0.00036,0.4629999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30260,2020,0.938,0.5670000000000001,-10.77,0.586,0.0222,0.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,2013,0.407,0.282,-14.880999999999998,0.799,0.0,0.546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6824,1991,0.555,0.283,-15.125,0.731,0.0,0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28185,2003,0.52,0.317,-10.669,0.794,0.0,0.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27261,2010,0.516,0.884,-6.247999999999999,0.0050799999999999,0.327,0.701,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22684,1986,0.616,0.278,-19.096,0.728,0.000449,0.7609999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32737,1995,0.601,0.446,-10.278,0.27,0.0,0.325,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,2018,0.3779999999999999,0.867,-4.718999999999999,0.0186,0.0126,0.0893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10692,2020,0.565,0.674,-8.548,0.07,2.38e-06,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18398,2020,0.703,0.721,-5.464,0.0252,1.8e-05,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26552,2017,0.626,0.902,-5.115,0.737,1.18e-05,0.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,2013,0.385,0.2269999999999999,-11.505,0.915,1.73e-06,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,1994,0.601,0.596,-12.244000000000002,0.0352,0.000486,0.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42210,2007,0.46,0.83,-4.109,0.0271,0.000763,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40536,2021,0.684,0.998,-0.758,0.0587,0.000589,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32695,2004,0.769,0.588,-6.894,0.607,0.00592,0.782,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33035,2003,0.595,0.7,-6.932,0.0017699999999999,3.27e-06,0.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18545,2002,0.685,0.56,-6.778,0.5539999999999999,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9543,1997,0.238,0.1009999999999999,-18.272,0.993,0.0727,0.344,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22920,2019,0.396,0.961,-2.609,5.54e-06,0.336,0.5820000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42646,1986,0.575,0.727,-7.039,0.0646,0.000117,0.391,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12217,2017,0.392,0.212,-9.172,0.483,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28359,2019,0.7440000000000001,0.597,-6.853,0.0918,4.01e-06,0.258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20678,2017,0.581,0.928,-4.156000000000001,0.3939999999999999,8.88e-06,0.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850,2021,0.826,0.526,-8.799,0.2,0.0,0.6409999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18709,2020,0.684,0.648,-7.329,0.0336,0.0,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27516,2014,0.3979999999999999,0.946,-3.17,0.00158,1.05e-05,0.3279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29336,2020,0.701,0.344,-9.789,0.479,4.24e-06,0.3989999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43414,2019,0.326,0.978,-4.695,1.4300000000000002e-05,0.00292,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10534,2018,0.439,0.0827,-19.064,0.823,0.00763,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22481,2007,0.306,0.417,-8.609,0.755,0.0002399999999999,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8529,2019,0.5870000000000001,0.8029999999999999,-5.526,0.0748,0.0,0.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31271,2018,0.7559999999999999,0.984,-3.597,0.00373,0.472,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43019,2021,0.773,0.6579999999999999,-8.179,0.598,0.0,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29782,1985,0.288,0.982,-4.81,0.00599,0.000318,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10529,2021,0.4629999999999999,0.941,-3.0010000000000003,0.000289,0.0,0.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12440,2006,0.479,0.7440000000000001,-6.399,0.0247,1.2e-06,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14423,1999,0.7120000000000001,0.925,-5.685,0.0648,0.0,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43038,2016,0.361,0.6729999999999999,-6.488,0.0539,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41270,1999,0.682,0.289,-10.643,0.44,8.49e-06,0.5429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1255,2008,0.44,0.938,-4.36,0.615,0.024,0.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13612,2021,0.8440000000000001,0.972,-3.354,0.00249,0.0253,0.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5382,1993,0.309,0.0289,-24.231,0.958,0.126,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20021,2014,0.3429999999999999,0.731,-4.518,0.251,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,2003,0.768,0.86,-9.536,0.0396,0.00164,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10552,2007,0.6940000000000001,0.8170000000000001,-7.135,0.0903,0.000153,0.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14696,1993,0.5579999999999999,0.508,-12.447,0.265,0.0185,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29807,2012,0.5710000000000001,0.892,-5.67,0.0625,0.0,0.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26795,2018,0.847,0.617,-6.172999999999999,0.3929999999999999,5.14e-05,0.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
